hour_utc,runs__branch_protection_rule,runs__check_run,runs__check_suite,runs__create,runs__delete,runs__deployment,runs__deployment_status,runs__discussion,runs__discussion_comment,runs__dynamic,runs__fork,runs__gollum,runs__issue_comment,runs__issues,runs__label,runs__merge_group,runs__milestone,runs__page_build,runs__project_card,runs__pull_request,runs__pull_request_review,runs__pull_request_review_comment,runs__pull_request_target,runs__push,runs__release,runs__repository_dispatch,runs__schedule,runs__status,runs__watch,runs__workflow_dispatch,runs__workflow_run,runs__other,runs__total
2023-07-07T07:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,11
2023-07-07T08:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,7,1,0,4,0,0,1,0,0,18
2023-07-07T09:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,8
2023-07-07T10:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,13,0,0,0,0,0,0,0,31
2023-07-07T11:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,1,47,1,0,0,0,0,0,0,0,58
2023-07-07T12:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,1,0,0,29
2023-07-07T13:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,8,0,0,0,22,0,0,0,0,0,1,0,0,36
2023-07-07T14:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,1,30,3,0,0,0,0,8,0,0,50
2023-07-07T15:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,10,1,0,0,0,0,4,0,0,24
2023-07-07T16:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,11,3,0,0,0,0,2,0,0,22
2023-07-07T17:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,1,24,4,0,0,0,0,4,1,0,51
2023-07-07T18:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,10,3,0,1,0,0,0,0,0,22
2023-07-07T19:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,1,0,0,27
2023-07-07T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,9,1,0,0,0,0,1,0,0,16
2023-07-07T21:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,19,4,0,1,0,0,3,0,0,33
2023-07-07T22:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,6,0,0,0,0,0,0,0,0,24
2023-07-07T23:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,9,2,0,2,0,0,7,2,0,29
2023-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,13,0,0,4,2,0,24
2023-07-08T02:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,9
2023-07-08T03:00:00Z,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5
2023-07-08T04:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9
2023-07-08T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,12
2023-07-08T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,1,0,0,9
2023-07-08T07:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,16,0,0,1,0,0,1,0,0,23
2023-07-08T08:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,0,3,0,0,1,0,0,16
2023-07-08T09:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,5,0,0,16
2023-07-08T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,2,0,0,0,0,0,0,0,16
2023-07-08T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,5
2023-07-08T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,0,16
2023-07-08T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,7
2023-07-08T14:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,5,1,0,1,0,0,1,1,0,14
2023-07-08T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,0,0,0,0,2,1,0,25
2023-07-08T16:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,1,0,0,0,0,1,0,0,14
2023-07-08T17:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,1,0,0,1,0,0,27
2023-07-08T18:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,9
2023-07-08T19:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,13
2023-07-08T20:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13
2023-07-08T21:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,1,0,0,16
2023-07-08T22:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,11
2023-07-08T23:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,35,2,0,0,0,0,1,0,0,43
2023-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,16,0,0,1,2,0,29
2023-07-09T01:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,16,0,0,0,3,3,0,1,0,0,1,0,0,29
2023-07-09T02:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,1,22,2,0,2,0,0,0,0,0,50
2023-07-09T03:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,3,0,0,0,0,0,12
2023-07-09T04:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,2,0,0,0,0,0,11
2023-07-09T05:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,0,0,0,0,0,0,0,30
2023-07-09T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,2,0,4,0,0,2,0,0,21
2023-07-09T07:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,9
2023-07-09T08:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,3,0,0,2,0,0,22
2023-07-09T09:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,0,0,12
2023-07-09T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,0,0,1,0,0,0,0,0,31
2023-07-09T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,9
2023-07-09T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,14,1,0,1,0,0,6,0,0,31
2023-07-09T13:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,22,2,0,0,0,0,2,0,0,30
2023-07-09T14:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,5,0,0,2,2,2,0,0,0,0,6,0,0,23
2023-07-09T15:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,2,10,2,0,0,0,0,1,1,0,23
2023-07-09T16:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,11
2023-07-09T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,3,0,1,0,0,0,0,0,24
2023-07-09T18:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,9,1,0,0,0,0,0,0,0,22
2023-07-09T19:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,11,0,0,2,0,0,2,0,0,27
2023-07-09T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,8,2,0,0,0,0,1,0,0,19
2023-07-09T21:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,2,0,0,13
2023-07-09T22:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,1,0,0,0,0,0,32
2023-07-09T23:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,11
2023-07-10T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,13,0,0,0,2,0,23
2023-07-10T01:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,0,0,0,0,0,0,0,11
2023-07-10T02:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,1,4,0,0,5,0,0,21
2023-07-10T03:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,5,0,0,0,7,0,0,1,0,0,1,0,0,20
2023-07-10T04:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,9,0,0,1,0,0,0,0,0,16
2023-07-10T05:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,2,0,0,1,0,0,19
2023-07-10T06:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,18,3,0,2,0,0,0,0,0,39
2023-07-10T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7,2,0,0,0,0,1,1,0,16
2023-07-10T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,1,21,3,0,5,0,0,2,0,0,43
2023-07-10T09:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,19,1,0,3,0,0,1,0,0,47
2023-07-10T10:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,18,2,0,0,0,0,5,0,0,35
2023-07-10T11:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,2,0,0,11,1,1,0,0,0,2,0,0,24
2023-07-10T12:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,11,2,0,2,0,0,2,3,0,24
2023-07-10T13:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,9,6,0,0,0,0,3,0,0,27
2023-07-10T14:00:00Z,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,10,3,0,1,0,0,3,1,0,25
2023-07-10T15:00:00Z,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,23,0,0,0,24,2,0,0,0,0,3,2,0,58
2023-07-10T16:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,28,0,0,5,42,1,0,0,0,0,5,2,0,91
2023-07-10T17:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,12,7,0,0,0,0,1,0,0,24
2023-07-10T18:00:00Z,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,20,2,0,0,0,0,2,0,0,39
2023-07-10T19:00:00Z,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,0,0,1,13,1,0,0,0,0,2,1,0,36
2023-07-10T20:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24,1,0,0,11,2,0,0,0,0,0,0,0,44
2023-07-10T21:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,2,0,0,16
2023-07-10T22:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,7,1,0,0,0,0,5,0,0,19
2023-07-10T23:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,1,25,1,0,1,0,0,0,0,0,43
2023-07-11T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,6,1,0,14,0,0,1,2,0,37
2023-07-11T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,2,15,3,0,0,0,0,0,0,0,36
2023-07-11T02:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,11,0,0,0,7,0,0,4,0,0,0,0,0,30
2023-07-11T03:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,5,0,1,0,0,3,1,0,25
2023-07-11T04:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,2,0,0,0,0,0,0,0,17
2023-07-11T05:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,0,0,0,1,0,0,18
2023-07-11T06:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,2,0,0,0,0,0,21
2023-07-11T07:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,1,0,0,6,0,0,28
2023-07-11T08:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,2,11,5,0,0,0,0,3,0,0,40
2023-07-11T09:00:00Z,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,1,10,1,0,0,0,0,3,0,0,36
2023-07-11T10:00:00Z,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,3,18,5,1,0,0,0,4,0,0,43
2023-07-11T11:00:00Z,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,21,0,0,1,13,2,0,1,0,0,4,0,0,46
2023-07-11T12:00:00Z,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,13,1,0,2,0,0,6,0,0,29
2023-07-11T13:00:00Z,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,18,1,0,1,0,0,3,2,0,34
2023-07-11T14:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,13,0,0,0,12,5,0,0,0,0,2,0,0,37
2023-07-11T15:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,13,5,0,0,0,0,4,0,0,36
2023-07-11T16:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,22,2,0,0,0,0,6,0,0,38
2023-07-11T17:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,16,0,0,6,17,1,0,0,0,0,2,0,0,51
2023-07-11T18:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,6,0,0,0,16,2,0,3,0,0,0,2,0,35
2023-07-11T19:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,18,0,0,1,0,0,4,0,0,30
2023-07-11T20:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,1,0,0,13,3,0,0,0,0,5,0,0,36
2023-07-11T21:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,5,0,0,0,16,5,0,0,0,0,7,0,0,38
2023-07-11T22:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,39,5,0,3,17,0,0,0,0,0,5,0,0,74
2023-07-11T23:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,11,0,0,0,12,1,0,0,0,0,0,0,0,28
2023-07-12T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,27,3,0,1,8,0,0,12,0,0,6,0,0,63
2023-07-12T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,2,0,1,16,0,0,1,0,0,0,0,0,34
2023-07-12T02:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,1,0,2,0,0,0,0,0,20
2023-07-12T03:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,4,0,0,21
2023-07-12T04:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,1,0,0,13
2023-07-12T05:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,18
2023-07-12T06:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,1,12,2,0,2,0,0,3,0,0,28
2023-07-12T07:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,32,0,0,0,14,0,0,0,0,0,5,0,0,53
2023-07-12T08:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,18,0,0,0,18,1,0,1,0,0,2,4,0,49
2023-07-12T09:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,14,2,1,0,0,0,1,0,0,46
2023-07-12T10:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,13,4,0,0,0,0,4,0,0,29
2023-07-12T11:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,19,0,0,2,12,1,0,0,0,0,7,0,0,46
2023-07-12T12:00:00Z,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,2,8,2,0,8,0,0,2,0,0,39
2023-07-12T13:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,2,1,0,24
2023-07-12T14:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,11,2,1,0,0,0,2,0,0,24
2023-07-12T15:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,11,4,0,1,0,0,1,0,0,28
2023-07-12T16:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,5,0,0,1,18,1,0,2,0,0,4,0,0,37
2023-07-12T17:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,0,0,0,0,4,0,0,18
2023-07-12T18:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,1,34,3,0,2,0,0,7,0,0,83
2023-07-12T19:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,23,0,0,0,0,0,3,0,0,48
2023-07-12T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,30,3,0,1,0,0,1,0,0,42
2023-07-12T21:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,11,1,0,0,0,0,0,0,0,22
2023-07-12T22:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,0,1,0,0,1,0,0,25
2023-07-12T23:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,9,2,0,0,0,0,2,0,0,18
2023-07-13T00:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,10,1,0,5,0,0,2,0,0,37
2023-07-13T01:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,14,0,0,5,0,0,2,0,0,28
2023-07-13T02:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,2,0,0,0,0,0,14
2023-07-13T03:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,1,22,2,1,1,0,0,0,0,0,40
2023-07-13T04:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,1,0,1,0,0,2,0,0,15
2023-07-13T05:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,15
2023-07-13T06:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,21
2023-07-13T07:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,12,3,0,0,0,0,1,0,0,20
2023-07-13T08:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,0,0,24
2023-07-13T09:00:00Z,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,17,4,0,0,0,0,0,0,0,26
2023-07-13T10:00:00Z,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,12,5,0,0,0,0,2,0,0,24
2023-07-13T11:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,8,0,0,0,14,1,0,1,0,0,3,0,0,35
2023-07-13T12:00:00Z,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,23,1,0,0,0,0,6,0,0,45
2023-07-13T13:00:00Z,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,15,0,0,0,21,1,0,1,0,0,11,0,0,57
2023-07-13T14:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,24,0,0,2,16,6,0,0,0,0,6,0,0,61
2023-07-13T15:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,19,0,0,0,34,3,0,0,0,0,4,0,0,66
2023-07-13T16:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,30,4,0,0,0,0,4,0,0,47
2023-07-13T17:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,17,5,0,2,0,0,1,0,0,42
2023-07-13T18:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,4,0,0,1,22,4,0,0,0,0,3,0,0,42
2023-07-13T19:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,0,1,16,2,0,1,0,0,1,0,0,33
2023-07-13T20:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,2,18,1,0,0,0,0,5,0,0,39
2023-07-13T21:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,16,0,0,0,15,5,0,1,0,0,2,0,0,44
2023-07-13T22:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,14,3,0,0,0,0,4,0,0,33
2023-07-13T23:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,1,0,0,1,0,0,16
2023-07-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,4,1,0,5,0,0,0,0,0,20
2023-07-14T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,6,3,0,1,0,0,0,0,0,23
2023-07-14T02:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,1,0,3,0,0,0,0,0,24
2023-07-14T03:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,1,0,0,1,0,0,16
2023-07-14T04:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,2,0,0,14
2023-07-14T05:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,1,0,0,0,8,0,0,31
2023-07-14T06:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,1,5,5,0,1,0,0,4,0,0,34
2023-07-14T07:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,3,0,0,33
2023-07-14T08:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,5,0,0,19
